latitude,longitude,no2,lat1,lat2,lat3,lat4,lon1,lon2,lon3,lon4
50.80232,20.3232,2.82109e-05,50.77466,50.781334,50.829975,50.823296,20.304066,20.360706,20.342411,20.285713
50.808983,20.379978,3.0930707e-05,50.781334,50.78798,50.836624,50.829975,20.360706,20.417566,20.399328,20.342411
50.815613,20.43698,1.03495e-05,50.78798,50.79459,50.84324,50.836624,20.417566,20.474648,20.45647,20.399328
50.803375,19.91291,2.4324252e-05,50.77561,50.78252,50.831127,50.824215,19.89466,19.949926,19.931232,19.875912
50.81027,19.968302,2.696195e-05,50.78252,50.7894,50.83801,50.831127,19.949926,20.005384,19.98675,19.931232
50.81713,20.023888,1.713144e-05,50.7894,50.79624,50.844856,50.83801,20.005384,20.06104,20.042463,19.98675
50.82396,20.079672,2.5538673e-05,50.79624,50.803055,50.851673,50.844856,20.06104,20.1169,20.098377,20.042463
50.830757,20.13566,2.1282594e-05,50.803055,50.809834,50.85846,50.851673,20.1169,20.17296,20.154497,20.098377
50.837524,20.191854,1.7542376e-05,50.809834,50.816578,50.865208,50.85846,20.17296,20.22923,20.210825,20.154497
50.844257,20.248259,1.83521e-05,50.816578,50.823296,50.87193,50.865208,20.22923,20.285713,20.267366,20.210825
50.850956,20.304878,2.1365906e-05,50.823296,50.829975,50.878613,50.87193,20.285713,20.342411,20.324123,20.267366
50.857624,20.361715,1.4498053e-05,50.829975,50.836624,50.885265,50.878613,20.342411,20.399328,20.3811,20.324123
50.864258,20.418774,3.771638e-05,50.836624,50.84324,50.891888,50.885265,20.399328,20.45647,20.438301,20.3811
50.87086,20.476059,1.528925e-05,50.84324,50.849823,50.898476,50.891888,20.45647,20.51384,20.49573,20.438301
50.802776,19.511236,2.1048385e-05,50.77492,50.78206,50.830627,50.823483,19.493801,19.547861,19.528727,19.474611
50.809902,19.565409,1.5216389e-05,50.78206,50.789165,50.837738,50.830627,19.547861,19.60209,19.583012,19.528727
50.816994,19.619753,1.802494e-05,50.789165,50.796238,50.84482,50.837738,19.60209,19.656494,19.63747,19.583012
50.824055,19.674273,2.6113168e-05,50.796238,50.80328,50.851864,50.84482,19.656494,19.711075,19.692106,19.63747
50.83108,19.72897,2.3903736e-05,50.80328,50.81029,50.85888,50.851864,19.711075,19.765837,19.746923,19.692106
50.838078,19.78385,2.1856275e-05,50.81029,50.81727,50.86586,50.85888,19.765837,19.82078,19.801924,19.746923
50.845043,19.838917,3.774383e-05,50.81727,50.824215,50.87281,50.86586,19.82078,19.875912,19.857113,19.801924
50.851974,19.89417,2.1891776e-05,50.824215,50.831127,50.879726,50.87281,19.875912,19.931234,19.91249,19.857113
50.858875,19.949617,6.0273637e-06,50.831127,50.83801,50.886612,50.879726,19.931234,19.98675,19.968065,19.91249
50.86574,20.00526,2.7160364e-05,50.83801,50.844856,50.893467,50.886612,19.98675,20.042463,20.023836,19.968065
50.872574,20.061104,3.2985787e-05,50.844856,50.851673,50.900284,50.893467,20.042463,20.09838,20.079807,20.023836
50.879375,20.11715,2.24513e-05,50.851673,50.858456,50.907074,50.900284,20.09838,20.154497,20.135986,20.079807
50.886147,20.1734,3.040617e-05,50.858456,50.865208,50.91383,50.907074,20.154497,20.210827,20.192371,20.135986
50.892883,20.229864,2.5405032e-05,50.865208,50.871925,50.92055,50.91383,20.210827,20.267366,20.248972,20.192371
50.89959,20.286543,1.2386784e-05,50.871925,50.878613,50.927242,50.92055,20.267366,20.324123,20.305786,20.248972
50.906258,20.343437,4.5097263e-06,50.878613,50.885265,50.9339,50.927242,20.324123,20.3811,20.362822,20.305786
50.9129,20.400555,1.7716044e-05,50.885265,50.891884,50.940525,50.9339,20.3811,20.438301,20.420082,20.362822
50.919502,20.4579,9.727989e-06,50.891884,50.89847,50.947117,50.940525,20.438301,20.49573,20.47757,20.420082
50.800526,19.117014,4.630035e-05,50.772575,50.779945,50.828472,50.8211,19.100315,19.153326,19.133766,19.080702
50.807884,19.170124,3.507464e-05,50.779945,50.78728,50.835815,50.828472,19.153326,19.206484,19.186977,19.133766
50.81521,19.223385,8.936989e-06,50.78728,50.794586,50.843124,50.835815,19.206484,19.259792,19.240343,19.186977
50.8225,19.276798,1.5756572e-05,50.794586,50.80186,50.850403,50.843124,19.259792,19.313257,19.293861,19.240343
50.829758,19.330368,2.3856463e-05,50.80186,50.8091,50.857647,50.850403,19.313257,19.36688,19.347538,19.293861
50.836983,19.384098,2.9058026e-05,50.8091,50.816307,50.86486,50.857647,19.36688,19.420664,19.401377,19.347538
50.844177,19.437992,1.1210689e-05,50.816307,50.823483,50.87204,50.86486,19.420664,19.474611,19.45538,19.401377
50.85134,19.49205,1.1581564e-05,50.823483,50.830627,50.87919,50.87204,19.474611,19.528727,19.50955,19.45538
50.85847,19.546278,3.3322955e-05,50.830627,50.837738,50.886307,50.87919,19.528727,19.583012,19.56389,19.50955
50.865566,19.600677,3.0144656e-05,50.837738,50.84482,50.893387,50.886307,19.583012,19.63747,19.618406,19.56389
50.87263,19.655252,2.7065722e-05,50.84482,50.851864,50.90044,50.893387,19.63747,19.692106,19.673098,19.618406
50.879665,19.710007,1.2332761e-05,50.851864,50.85888,50.90746,50.90044,19.692106,19.746923,19.727972,19.673098
50.886665,19.764944,2.2395605e-05,50.85888,50.86586,50.914444,50.90746,19.746923,19.801924,19.78303,19.727972
50.893635,19.820065,8.161528e-06,50.86586,50.87281,50.921402,50.914444,19.801924,19.857113,19.838274,19.78303
50.90057,19.875378,3.0277724e-05,50.87281,50.879726,50.92832,50.921402,19.857113,19.91249,19.89371,19.838274
50.907475,19.930882,2.699454e-05,50.879726,50.886612,50.93521,50.92832,19.91249,19.968065,19.949339,19.89371
50.914345,19.986582,1.9225972e-05,50.886612,50.893463,50.94207,50.93521,19.968065,20.023836,20.005169,19.949339
50.921185,20.042482,2.1066566e-05,50.893463,50.900284,50.948895,50.94207,20.023836,20.079807,20.0612,20.005169
50.92799,20.098585,9.273019e-06,50.900284,50.907074,50.95569,50.948895,20.079807,20.135986,20.117434,20.0612
50.934765,20.154896,3.4722223e-05,50.907074,50.91383,50.96245,50.95569,20.135986,20.192371,20.17388,20.117434
50.941505,20.211416,1.0751336e-05,50.91383,50.92055,50.969173,50.96245,20.192371,20.248972,20.230537,20.17388
50.948215,20.268154,2.6348922e-05,50.92055,50.927242,50.97587,50.969173,20.248972,20.305786,20.28741,20.230537
50.95489,20.325108,2.639008e-05,50.927242,50.9339,50.98253,50.97587,20.305786,20.362822,20.344505,20.28741
50.961533,20.382284,1.8060173e-05,50.9339,50.940525,50.98916,50.98253,20.362822,20.420082,20.401825,20.344505
50.968143,20.439688,3.279238e-05,50.940525,50.947117,50.995754,50.98916,20.420082,20.47757,20.459372,20.401825
50.804195,18.781418,2.5383753e-05,50.776157,50.78373,50.832226,50.82465,18.765284,18.817516,18.797586,18.745302
