latitude,longitude,no2,lat1,lat2,lat3,lat4,lon1,lon2,lon3,lon4
50.964424,19.893858,4.3394935e-05,50.935184,50.94562,50.993656,50.983208,19.8809,19.930592,19.906826,19.857086
50.97484,19.943563,5.346992e-05,50.94562,50.956005,51.004044,50.993656,19.930592,19.980259,19.956543,19.906826
50.985195,19.993244,3.9457213e-05,50.956005,50.96633,51.014378,51.004044,19.980259,20.029907,20.006239,19.956543
50.9955,20.042908,2.487173e-05,50.96633,50.9766,51.02466,51.014378,20.029907,20.079538,20.055916,20.006239
51.00575,20.092554,2.9437862e-05,50.9766,50.98682,51.03488,51.02466,20.079538,20.129152,20.10558,20.055916
51.01594,20.142185,4.42409e-05,50.98682,50.996983,51.045055,51.03488,20.129152,20.178753,20.155228,20.10558
51.02608,20.191803,3.701973e-05,50.996983,51.007095,51.055172,51.045055,20.178753,20.228342,20.204865,20.155228
51.03617,20.241411,4.1238203e-05,51.007095,51.01715,51.06524,51.055172,20.228342,20.27792,20.254492,20.204865
51.046207,20.29101,2.4327646e-05,51.01715,51.027157,51.07525,51.06524,20.27792,20.327494,20.304111,20.254492
51.05619,20.340605,4.6246685e-05,51.027157,51.037113,51.085213,51.07525,20.327494,20.37706,20.353727,20.304111
51.066124,20.390194,3.868792e-05,51.037113,51.047016,51.095123,51.085213,20.37706,20.426624,20.403341,20.353727
51.076004,20.439781,3.741573e-05,51.047016,51.05687,51.104984,51.095123,20.426624,20.476189,20.452953,20.403341
50.80294,18.917645,5.4787533e-06,50.773174,50.78482,50.83269,50.821037,18.904734,18.955336,18.930534,18.879885
50.814556,18.968237,4.9475875e-05,50.78482,50.796394,50.844273,50.83269,18.955336,19.00587,18.981117,18.930534
50.8261,19.018763,3.86444e-05,50.796394,50.8079,50.855785,50.844273,19.00587,19.056341,19.031635,18.981117
50.837574,19.069227,2.2965454e-05,50.8079,50.819336,50.86723,50.855785,19.056341,19.10675,19.082094,19.031635
50.84898,19.11963,3.0928233e-05,50.819336,50.830704,50.87861,50.86723,19.10675,19.1571,19.132492,19.082094
50.860317,19.169975,4.752307e-05,50.830704,50.842007,50.88992,50.87861,19.1571,19.207396,19.182833,19.132492
50.871593,19.220264,1.9620627e-05,50.842007,50.85324,50.90116,50.88992,19.207396,19.257633,19.233118,19.182833
50.8828,19.270502,2.548851e-05,50.85324,50.864414,50.912342,50.90116,19.257633,19.30782,19.283354,19.233118
50.893944,19.320686,4.500287e-05,50.864414,50.87552,50.92346,50.912342,19.30782,19.357956,19.333538,19.283354
50.90502,19.370823,2.475615e-05,50.87552,50.886562,50.93451,50.92346,19.357956,19.408047,19.383675,19.333538
50.91604,19.420914,1.8400298e-05,50.886562,50.897545,50.945496,50.93451,19.408047,19.45809,19.433767,19.383675
50.92699,19.47096,2.004673e-05,50.897545,50.908463,50.95642,50.945496,19.45809,19.508091,19.483816,19.433767
50.93788,19.520964,4.9069946e-05,50.908463,50.91932,50.96729,50.95642,19.508091,19.558052,19.533823,19.483816
50.94871,19.570929,3.896906e-05,50.91932,50.930115,50.978092,50.96729,19.558052,19.607973,19.583794,19.533823
50.95948,19.620857,2.4998042e-05,50.930115,50.94085,50.988834,50.978092,19.607973,19.65786,19.633728,19.583794
50.970192,19.67075,2.4105448e-05,50.94085,50.951527,50.99952,50.988834,19.65786,19.707712,19.683628,19.633728
50.980843,19.72061,3.861107e-05,50.951527,50.962147,51.010143,50.99952,19.707712,19.757532,19.733496,19.683628
50.991436,19.77044,4.1395997e-05,50.962147,50.972706,51.020714,51.010143,19.757532,19.807323,19.783335,19.733496
51.00197,19.82024,4.668685e-05,50.972706,50.983208,51.031223,51.020714,19.807323,19.857088,19.833147,19.783335
51.012447,19.870016,3.2379245e-05,50.983208,50.993652,51.041676,51.031223,19.857088,19.906826,19.882935,19.833147
51.02287,19.919767,2.1477728e-05,50.993652,51.004044,51.052074,51.041676,19.906826,19.956543,19.9327,19.882935
51.033234,19.969498,5.0159637e-05,51.004044,51.014378,51.062416,51.052074,19.956543,20.006239,19.982445,19.9327
51.043545,20.019209,4.377083e-06,51.014378,51.024654,51.0727,51.062416,20.006239,20.055918,20.032171,19.982445
51.053802,20.068903,2.8914064e-05,51.024654,51.03488,51.08293,51.0727,20.055918,20.10558,20.08188,20.032171
51.064003,20.118582,5.9518265e-05,51.03488,51.04505,51.093113,51.08293,20.10558,20.155228,20.131578,20.08188
51.07415,20.16825,4.206888e-05,51.04505,51.05517,51.103237,51.093113,20.155228,20.204865,20.181263,20.131578
51.084248,20.217905,3.848907e-05,51.05517,51.065235,51.11331,51.103237,20.204865,20.254494,20.23094,20.181263
51.094288,20.267553,4.203807e-05,51.065235,51.07525,51.12333,51.11331,20.254494,20.304113,20.28061,20.23094
51.10428,20.317194,2.4379939e-05,51.07525,51.08521,51.1333,51.12333,20.304113,20.35373,20.330273,20.28061
51.11422,20.366833,5.511012e-05,51.08521,51.095123,51.14322,51.1333,20.35373,20.403341,20.379934,20.330273
51.12411,20.41647,4.0497216e-05,51.095123,51.10498,51.153088,51.14322,20.403341,20.452953,20.429594,20.379934
51.13395,20.466106,4.025707e-05,51.10498,51.11479,51.162903,51.153088,20.452953,20.502567,20.479258,20.429594
50.80361,18.689537,2.3250981e-05,50.77371,50.785652,50.833515,50.821564,18.676575,18.727514,18.702528,18.65154
50.815517,18.740461,2.1684875e-05,50.785652,50.79752,50.845394,50.833515,18.727514,18.778378,18.753439,18.702528
50.827354,18.791311,2.9624918e-05,50.79752,50.809315,50.857197,50.845394,18.778378,18.829166,18.804276,18.753439
50.83912,18.842089,2.2088718e-05,50.809315,50.821037,50.868927,50.857197,18.829166,18.879885,18.855042,18.804276
50.85081,18.892796,3.4765166e-05,50.821037,50.83269,50.88059,50.868927,18.879885,18.930534,18.905739,18.855042
50.862434,18.943436,4.0738483e-05,50.83269,50.844273,50.89218,50.88059,18.930534,18.981117,18.95637,18.905739
50.873985,18.99401,2.0551384e-05,50.844273,50.855785,50.9037,50.89218,18.981117,19.031635,19.006937,18.95637
50.885468,19.044521,4.116238e-05,50.855785,50.86723,50.915154,50.9037,19.031635,19.082094,19.057442,19.006937
50.89688,19.094973,4.1322455e-05,50.86723,50.87861,50.92654,50.915154,19.082094,19.132492,19.107887,19.057442
50.90823,19.145367,3.2314165e-05,50.87861,50.88992,50.93786,50.92654,19.132492,19.182833,19.158276,19.107887
50.919514,19.195704,2.064498e-05,50.88992,50.90116,50.949112,50.93786,19.182833,19.233118,19.20861,19.158276
50.93073,19.245987,6.114509e-06,50.90116,50.912342,50.9603,50.949112,19.233118,19.283354,19.258892,19.20861
50.94188,19.29622,4.231531e-05,50.912342,50.92346,50.971424,50.9603,19.283354,19.333538,19.309124,19.258892
50.952965,19.346405,1.22674555e-05,50.92346,50.93451,50.982483,50.971424,19.333538,19.383675,19.35931,19.309124
50.96399,19.396544,1.6536434e-05,50.93451,50.945496,50.993477,50.982483,19.383675,19.433767,19.409449,19.35931
50.974953,19.446638,3.0910956e-05,50.945496,50.95642,51.004414,50.993477,19.433767,19.483816,19.459545,19.409449
50.98585,19.496689,1.983979e-05,50.95642,50.967285,51.015285,51.004414,19.483816,19.533823,19.509602,19.459545
50.99669,19.546701,1.6354254e-05,50.967285,50.978092,51.026096,51.015285,19.533823,19.583794,19.55962,19.509602
51.007465,19.596678,9.807777e-06,50.978092,50.988834,51.036846,51.026096,19.583794,19.633728,19.609602,19.55962
51.018185,19.646618,1.7480243e-05,50.988834,50.99952,51.04754,51.036846,19.633728,19.683628,19.65955,19.609602
51.028843,19.696527,3.6856938e-05,50.99952,51.010143,51.058174,51.04754,19.683628,19.733496,19.709467,19.65955
51.039444,19.746405,3.3343786e-05,51.010143,51.02071,51.06875,51.058174,19.733496,19.783335,19.759354,19.709467
51.049984,19.796253,3.4369205e-05,51.02071,51.031223,51.079266,51.06875,19.783335,19.833147,19.809214,19.759354
51.06047,19.846077,2.9353674e-05,51.031223,51.041676,51.089725,51.079266,19.833147,19.882935,19.85905,19.809214
51.0709,19.895878,4.2636446e-05,51.041676,51.05207,51.100132,51.089725,19.882935,19.9327,19.908863,19.85905
51.081272,19.945656,3.8120845e-05,51.05207,51.062412,51.11048,51.100132,19.9327,19.982445,19.958656,19.908863
51.09159,19.995415,3.2699583e-05,51.062412,51.0727,51.120773,51.11048,19.982445,20.032171,20.00843,19.958656
51.101852,20.045158,4.0297626e-05,51.0727,51.08293,51.131016,51.120773,20.032171,20.08188,20.05819,20.00843
51.112064,20.094885,3.282068e-05,51.08293,51.093113,51.1412,51.131016,20.08188,20.131578,20.107935,20.05819
51.12222,20.1446,2.4703646e-05,51.093113,51.103237,51.151333,51.1412,20.131578,20.181263,20.15767,20.107935
51.13232,20.194305,5.3271684e-05,51.103237,51.11331,51.161415,51.151333,20.181263,20.23094,20.207394,20.15767
51.142372,20.244001,4.080716e-05,51.11331,51.12333,51.17144,51.161415,20.23094,20.28061,20.25711,20.207394
51.15237,20.293692,2.7904756e-05,51.12333,51.1333,51.18142,51.17144,20.28061,20.330273,20.306824,20.25711
51.16232,20.343378,4.198837e-05,51.1333,51.14322,51.191345,51.18142,20.330273,20.379934,20.356533,20.306824
51.172215,20.393064,3.2921147e-05,51.14322,51.153088,51.201218,51.191345,20.379934,20.429594,20.406242,20.356533
51.18206,20.442749,2.328718e-05,51.153088,51.162903,51.211044,51.201218,20.429594,20.479258,20.455956,20.406242
50.803062,18.459852,9.787396e-06,50.773006,50.78526,50.833073,50.82081,18.446781,18.498098,18.472929,18.421564
50.815285,18.511148,2.509302e-05,50.78526,50.79744,50.84526,50.833073,18.498098,18.54933,18.524208,18.472929
50.827427,18.56236,4.6854707e-06,50.79744,50.80954,50.85737,50.84526,18.54933,18.600477,18.575403,18.524208
50.839493,18.613491,1.695669e-05,50.80954,50.821564,50.869404,50.85737,18.600477,18.651543,18.626516,18.575403
50.851486,18.664541,2.741166e-05,50.821564,50.833515,50.881363,50.869404,18.651543,18.70253,18.677551,18.626516
50.863403,18.715513,1.9785613e-05,50.833515,50.84539,50.893246,50.881363,18.70253,18.75344,18.72851,18.677551
50.875248,18.76641,1.2814601e-05,50.84539,50.857193,50.90506,50.893246,18.75344,18.804277,18.779394,18.72851
50.88702,18.817236,9.013795e-06,50.857193,50.868927,50.916798,50.90506,18.804277,18.855043,18.830208,18.779394
50.89872,18.86799,4.2299347e-05,50.868927,50.88059,50.92847,50.916798,18.855043,18.90574,18.880953,18.830208
50.91035,18.918678,2.3608645e-05,50.88059,50.892178,50.940067,50.92847,18.90574,18.956371,18.931631,18.880953
50.921913,18.969301,4.212714e-05,50.892178,50.9037,50.9516,50.940067,18.956371,19.006937,18.982244,18.931631
50.933403,19.01986,4.0476643e-05,50.9037,50.915154,50.96306,50.9516,19.006937,19.057442,19.032799,18.982244
50.944828,19.070358,3.460749e-05,50.915154,50.92654,50.974453,50.96306,19.057442,19.107887,19.083292,19.032799
50.956184,19.1208,4.3539047e-05,50.92654,50.93786,50.98578,50.974453,19.107887,19.158278,19.133728,19.083292
50.967472,19.171185,4.6758138e-05,50.93786,50.949112,50.99704,50.98578,19.158278,19.20861,19.18411,19.133728
50.978695,19.221518,2.991569e-05,50.949112,50.960297,51.008236,50.99704,19.20861,19.258894,19.23444,19.18411
50.989857,19.271797,3.7403563e-05,50.960297,50.97142,51.019367,51.008236,19.258894,19.309126,19.284721,19.23444
51.00095,19.32203,3.2022217e-05,50.97142,50.98248,51.030434,51.019367,19.309126,19.35931,19.334953,19.284721
51.011982,19.372215,1.3469688e-05,50.98248,50.993477,51.04144,51.030434,19.35931,19.40945,19.385141,19.334953
51.022953,19.422358,1.5391002e-05,50.993477,51.00441,51.05238,51.04144,19.40945,19.459547,19.435286,19.385141
51.03386,19.472458,1.9705416e-05,51.00441,51.01528,51.063263,51.05238,19.459547,19.509604,19.48539,19.435286
51.044704,19.522518,3.6349167e-05,51.01528,51.026093,51.07408,51.063263,19.509604,19.559622,19.535456,19.48539
51.05549,19.572542,5.4010598e-05,51.026093,51.036846,51.08484,51.07408,19.559622,19.609604,19.585485,19.535456
51.066216,19.622532,3.836915e-05,51.036846,51.04754,51.09554,51.08484,19.609604,19.659552,19.635483,19.585485
51.07688,19.672487,2.1541622e-05,51.04754,51.05817,51.106182,51.09554,19.659552,19.709467,19.685448,19.635483
51.08749,19.722414,3.978166e-05,51.05817,51.068745,51.116764,51.106182,19.709467,19.759356,19.735382,19.685448
51.09804,19.77231,4.4597153e-05,51.068745,51.079266,51.12729,51.116764,19.759356,19.809216,19.785292,19.735382
51.108532,19.822184,2.806323e-05,51.079266,51.089725,51.137756,51.12729,19.809216,19.85905,19.835175,19.785292
51.11897,19.87203,4.298661e-05,51.089725,51.10013,51.14817,51.137756,19.85905,19.908865,19.885036,19.835175
51.12935,19.921858,2.163039e-05,51.10013,51.110477,51.158527,51.14817,19.908865,19.958656,19.934877,19.885036
51.139675,19.971664,1.4819774e-05,51.110477,51.120773,51.168827,51.158527,19.958656,20.008432,19.984701,19.934877
51.14995,20.021456,2.601214e-05,51.120773,51.131012,51.179077,51.168827,20.008432,20.058191,20.034508,19.984701
51.160164,20.071232,6.250056e-05,51.131012,51.141197,51.18927,51.179077,20.058191,20.107935,20.084301,20.034508
51.170326,20.120995,2.8779354e-05,51.141197,51.151333,51.19941,51.18927,20.107935,20.15767,20.134085,20.084301
51.180435,20.170748,3.8974544e-05,51.151333,51.16141,51.209496,51.19941,20.15767,20.207394,20.183857,20.134085
51.190495,20.220493,5.840139e-05,51.16141,51.17144,51.219532,51.209496,20.207394,20.25711,20.233624,20.183857
51.2005,20.270233,4.0498595e-05,51.17144,51.181416,51.229515,51.219532,20.25711,20.306824,20.283384,20.233624
51.210453,20.31997,4.634612e-05,51.181416,51.19134,51.23945,51.229515,20.306824,20.356535,20.333143,20.283384
51.220356,20.369703,5.476237e-05,51.19134,51.201218,51.249332,51.23945,20.356535,20.406244,20.382902,20.333143
51.230213,20.419437,4.4431887e-05,51.201218,51.21104,51.259163,51.249332,20.406244,20.455956,20.432663,20.382902
51.240017,20.469175,3.1845455e-05,51.21104,51.220818,51.268948,51.259163,20.455956,20.50567,20.482428,20.432663
50.80113,18.228373,4.948724e-05,50.77096,50.783543,50.831287,50.81869,18.21519,18.266928,18.24152,18.189735
50.813675,18.280083,1.1705372e-05,50.783543,50.796047,50.843796,50.831287,18.266928,18.318565,18.293205,18.24152
50.82614,18.331697,2.6074478e-05,50.796047,50.808468,50.856228,50.843796,18.318565,18.370111,18.344799,18.293205
50.838528,18.38322,1.6761123e-05,50.808468,50.82081,50.86858,50.856228,18.370111,18.421564,18.396301,18.344799
50.850834,18.434654,1.0934487e-05,50.82081,50.833073,50.88085,50.86858,18.421564,18.472929,18.447714,18.396301
50.863064,18.486,3.1718064e-05,50.833073,50.84526,50.893044,50.88085,18.472929,18.524208,18.499039,18.447714
50.875214,18.53726,7.5532485e-06,50.84526,50.85737,50.905163,50.893044,18.524208,18.575403,18.550282,18.499039
50.88729,18.588436,1.6506385e-05,50.85737,50.8694,50.917206,50.905163,18.575403,18.626516,18.601442,18.550282
50.899292,18.639534,3.0358422e-05,50.8694,50.88136,50.929173,50.917206,18.626516,18.677551,18.652525,18.601442
50.911217,18.690556,1.1293542e-05,50.88136,50.893246,50.941067,50.929173,18.677551,18.72851,18.703533,18.652525
50.92307,18.7415,3.0755991e-06,50.893246,50.90506,50.95289,50.941067,18.72851,18.779394,18.754465,18.703533
50.934853,18.792374,2.4104158e-05,50.90506,50.916798,50.964638,50.95289,18.779394,18.830208,18.805326,18.754465
50.94656,18.843176,1.3693905e-05,50.916798,50.928467,50.976315,50.964638,18.830208,18.880953,18.85612,18.805326
50.9582,18.893911,4.2625757e-06,50.928467,50.940067,50.987923,50.976315,18.880953,18.931631,18.906845,18.85612
50.96977,18.944582,1.9885803e-05,50.940067,50.9516,50.999462,50.987923,18.931631,18.982244,18.957508,18.906845
50.981266,18.995188,3.392973e-05,50.9516,50.96306,51.010933,50.999462,18.982244,19.032799,19.008108,18.957508
50.9927,19.045734,4.0709834e-05,50.96306,50.974453,51.022335,51.010933,19.032799,19.083292,19.05865,19.008108
51.004063,19.096224,4.135677e-05,50.974453,50.98578,51.03367,51.022335,19.083292,19.133728,19.109135,19.05865
51.01536,19.146658,5.037109e-05,50.98578,50.99704,51.044937,51.03367,19.133728,19.18411,19.159565,19.109135
51.026592,19.197037,1.4934823e-05,50.99704,51.008236,51.05614,51.044937,19.18411,19.23444,19.209942,19.159565
51.03776,19.247366,3.5801517e-05,51.008236,51.019367,51.06728,51.05614,19.23444,19.284721,19.260271,19.209942
51.048862,19.297646,3.625035e-05,51.019367,51.030434,51.078358,51.06728,19.284721,19.334953,19.310553,19.260271
51.059902,19.34788,1.9468302e-05,51.030434,51.04144,51.089367,51.078358,19.334953,19.385141,19.360788,19.310553
51.07088,19.39807,2.2732771e-05,51.04144,51.05238,51.10032,51.089367,19.385141,19.435286,19.41098,19.360788
51.081795,19.448217,2.865437e-05,51.05238,51.063263,51.111206,51.10032,19.435286,19.48539,19.461132,19.41098
51.092648,19.498327,3.0007219e-05,51.063263,51.07408,51.122032,51.111206,19.48539,19.535456,19.511248,19.461132
51.103443,19.548399,2.0666277e-05,51.07408,51.08484,51.1328,51.122032,19.535456,19.585485,19.561325,19.511248
51.114178,19.598436,2.4412393e-05,51.08484,51.09554,51.14351,51.1328,19.585485,19.635483,19.61137,19.561325
51.12485,19.64844,3.354947e-05,51.09554,51.106182,51.154156,51.14351,19.635483,19.685448,19.661383,19.61137
51.135468,19.698414,3.102562e-05,51.106182,51.116764,51.16475,51.154156,19.685448,19.735382,19.711367,19.661383
51.146023,19.74836,3.6108915e-05,51.116764,51.12729,51.17528,51.16475,19.735382,19.785292,19.761324,19.711367
51.156525,19.79828,2.9441602e-05,51.12729,51.137756,51.185757,51.17528,19.785292,19.835175,19.811256,19.761324
51.16697,19.848177,3.515885e-05,51.137756,51.14817,51.19618,51.185757,19.835175,19.885036,19.861166,19.811256
51.177357,19.898052,4.197988e-05,51.14817,51.158527,51.206543,51.19618,19.885036,19.934877,19.911055,19.861166
51.18769,19.947908,2.8894492e-05,51.158527,51.168827,51.21685,51.206543,19.934877,19.984701,19.960926,19.911055
51.197968,19.997747,3.550826e-05,51.168827,51.179077,51.227104,51.21685,19.984701,20.034508,20.010782,19.960926
51.20819,20.047571,3.5840818e-05,51.179077,51.18927,51.237305,51.227104,20.034508,20.084301,20.060625,20.010782
51.21836,20.097383,4.6201472e-05,51.18927,51.19941,51.247456,51.237305,20.084301,20.134085,20.110456,20.060625
51.22848,20.147186,3.372517e-05,51.19941,51.209496,51.25755,51.247456,20.134085,20.183857,20.160278,20.110456
51.238544,20.19698,3.114659e-05,51.209496,51.219532,51.26759,51.25755,20.183857,20.233624,20.210093,20.160278
51.248558,20.246767,3.4257577e-05,51.219532,51.229515,51.277584,51.26759,20.233624,20.283384,20.259903,20.210093
