"lon","lat","ff.xco2","time","obs","uncert","qf","lat1","lat2","lat3","lat4","lon1","lon2","lon3","lon4","obs_enhance","uncert_bg","ver_0.8","ver_0.9","ver_1.1","ver_1.2","wind_ff.xco2","uncert_ver","uncert_ver_percent","uncert_wind","uncert_wind_percent","uncert_trans","uncert_trans_percent","uncert_total","uncert_total_percent"
18.73321,51.474388,0.000312,"2021-06-20 07:48:58",411.912262,0.721382,0,51.464172,51.467926,51.484497,51.480778,18.71051,18.743103,18.755798,18.723267,-1.19773800000002,0.71,0.000394806918384952,0.000352840236444962,0.00242605554177274,0.000276382989881013,0.000349248217071118,0.000936641345664376,3.00205559507813,2.63384668780961e-05,0.0844181630708207,0.000937011592908787,3.00324228496406,1.01217235089422,3244.14215030198
18.739286,51.443371,0.000133,"2021-06-20 07:48:58",412.427216,0.676183,0,51.432911,51.436554,51.453857,51.450184,18.716492,18.748962,18.762146,18.729492,-0.682784000000026,0.71,0.000190691357234189,0.000165704577441628,0.000140102137433124,0.000139325644865821,0.000144248748044436,2.4147791736278e-05,0.18156234388179,7.9540660220796e-06,0.0598050076848091,2.54240636410126e-05,0.191158373240696,0.980471034827334,7371.96266787469
18.752539,51.460632,0.000306,"2021-06-20 07:48:58",413.056824,0.726921,0,51.450653,51.45433,51.470577,51.466946,18.729858,18.762543,18.774994,18.742493,-0.0531760000000077,0.71,0.000446087775803204,0.00036352515904962,0.00657011616543736,0.000281470946384851,0.000349336922233539,0.0027827674107458,9.09401114622809,3.06438315870895e-05,0.100143240480685,0.00278293613055047,9.09456251813878,1.01613084047996,3320.68902117633
18.758583,51.429794,0.000146,"2021-06-20 07:48:59",412.494568,0.653442,0,51.420044,51.423603,51.439503,51.43594,18.736267,18.768799,18.781128,18.748474,-0.615431999999998,0.71,0.000183984840848098,0.000183623781866956,0.000146932316538787,0.000141444071120119,0.000167438276288688,2.1468898752654e-05,0.147047251730507,1.51591505406821e-05,0.10382979822385,2.62814280199301e-05,0.180009780958425,0.964928208756855,6609.09732025243
18.765722,51.47802,0.000603,"2021-06-20 07:48:58",413.417267,0.614733,0,51.46793,51.471546,51.488098,51.484509,18.743164,18.775574,18.788208,18.755859,0.307266999999968,0.71,0.000718205410803042,0.000740579340802609,0.000549059436406467,0.000523198578164674,0.000692228562624632,9.82903568335944e-05,0.163002250138631,6.30941217074058e-05,0.104633701007306,0.000116798383723852,0.193695495396107,0.939146780290952,1557.45734708284
18.771969,51.447021,0.000331,"2021-06-20 07:48:59",413.375763,0.603337,0,51.436558,51.440125,51.457386,51.453861,18.749054,18.781677,18.7948,18.762207,0.265762999999993,0.71,0.000437073260525727,0.000358052201505533,0.00027644304432413,0.00027954582429505,0.000323149503649218,6.60687415303658e-05,0.199603448732223,5.55113920531822e-06,0.0167708133091185,6.63015365876471e-05,0.200306757062378,0.931727181080864,2814.88574344672
18.778244,51.416382,0.000138,"2021-06-20 07:48:59",412.686859,0.604984,0,51.406307,51.409836,51.426464,51.422958,18.755463,18.788177,18.800751,18.768188,-0.423140999999987,0.71,0.000174882074750696,0.000171880610180383,0.000175453614107521,0.000117645490950395,0.000176285902324668,2.63691278034679e-05,0.191080636257014,2.70722211576186e-05,0.196175515634917,3.77920105250122e-05,0.273855148731973,0.932794533476819,6759.38067736825
18.785156,51.464249,0.000698,"2021-06-20 07:48:59",412.613831,0.64819,0,51.454334,51.457855,51.474079,51.470581,18.762604,18.795166,18.807617,18.775055,-0.496169000000009,0.71,0.000818451471238612,0.000709888746637889,0.000556814276767563,0.000587799739044513,0.000616657101004076,0.000104753312935863,0.150076379564273,5.75181154813903e-05,0.0824041769074359,0.00011950560731434,0.171211471797049,0.961379368606166,1377.33433897731
18.791382,51.433296,0.000321,"2021-06-20 07:48:59",412.978424,0.610661,0,51.423611,51.42712,51.443039,51.439514,18.76886,18.801422,18.813812,18.781189,-0.131575999999995,0.71,0.000376611186929378,0.000323168420807649,0.000336580016548404,0.00131398753323845,0.000375918290172911,0.000436447314166118,1.35964895378853,3.88330953924359e-05,0.120975375054318,0.000438171504482635,1.36502026318578,0.936486544972894,2917.40356689375
18.797651,51.402885,0.000146,"2021-06-20 07:48:59",411.643311,0.656336,0,51.392857,51.396519,51.412857,51.409241,18.774933,18.807556,18.820038,18.787598,-1.46668900000003,0.71,0.000193270618117618,0.000163665332738628,0.000159730328199749,0.000155820154909541,0.000177416096019964,1.77873752541015e-05,0.12183133735686,2.22145345341242e-05,0.152154346124139,2.84583250209499e-05,0.194920034390068,0.966890348336292,6622.53663244036
18.798294,51.481602,0.001329,"2021-06-20 07:48:59",412.938141,0.570079,0,51.471558,51.475052,51.49165,51.488102,18.775635,18.808197,18.821136,18.788269,-0.17185900000004,0.71,0.00135685333154069,0.00156442545405284,0.000963797684004185,0.00380000686620463,0.00118016105991283,0.00113720462610492,0.855684444021764,0.000105245023840256,0.0791911390822094,0.00114206430496605,0.859341087258123,0.910544546165577,685.135098694941
18.804611,51.450485,0.000635,"2021-06-20 07:48:59",413.243134,0.642344,0,51.440128,51.443653,51.460938,51.457397,18.781738,18.814331,18.827515,18.794861,0.133133999999984,0.71,0.00076504997193325,0.000657556137924645,0.000628637155428269,0.000597369545517553,0.000661939678006344,6.4263058827326e-05,0.101201667444608,1.90492290012679e-05,0.0299987858287684,6.70269636443954e-05,0.105554273455741,0.957447554087749,1507.79142376024
18.810913,51.419991,0.000586,"2021-06-20 07:48:59",412.156128,0.625131,0,51.40984,51.413452,51.430126,51.426472,18.788239,18.820648,18.833466,18.800812,-0.95387199999999,0.71,0.000387576383508326,0.000324045849827651,0.00033344831538407,0.000311154114181425,0.000341875427227613,0.000114208689918797,0.19489537528805,0.000172622140861624,0.294577032187071,0.000206983159625652,0.353213582978929,0.9459856288565,1614.3099468541
