"lon","lat","ff.xco2","time","obs","uncert","qf","lat1","lat2","lat3","lat4","lon1","lon2","lon3","lon4","obs_enhance","uncert_bg","ver_0.8","ver_0.9","ver_1.1","ver_1.2","wind_ff.xco2","uncert_ver","uncert_ver_percent","uncert_wind","uncert_wind_percent","uncert_trans","uncert_trans_percent","uncert_total","uncert_total_percent"
18.847725,51.453976,0.000112,"2022-10-13 10:35:26",416.527679,0.725929,0,51.446331,51.446514,51.4617,51.461536,18.844971,18.878204,18.850464,18.817719,0.647678999999982,0.84,0.000119169633761845,0.000140587279535665,0.000115929369657053,0.000103558905263444,0.000103927601503859,1.37847367441927e-05,0.123078006644578,5.70804771706138e-06,0.0509647117594766,1.49198115218305e-05,0.133212602873486,1.11021300355544,9912.61610317361
18.853458,51.469559,0.000231,"2022-10-13 10:35:26",416.159241,0.787452,0,51.462086,51.462845,51.477192,51.476398,18.849854,18.882843,18.856995,18.824402,0.279241000000013,0.84,0.000266843023915112,0.000256261483160018,0.000196941027811668,0.00017334367059336,0.000207083879269868,3.94326218180091e-05,0.170703990554152,1.69112511479525e-05,0.0732088794283658,4.29059678696479e-05,0.185740120647826,1.15138206262948,4984.33793346096
18.86875,51.423756,7.2e-05,"2022-10-13 10:35:25",415.054413,0.579921,0,51.41634,51.416592,51.431202,51.430927,18.865326,18.898102,18.871948,18.838989,-0.825586999999985,0.84,7.42773217831654e-05,7.60738162689386e-05,6.02941562880684e-05,5.85793731124046e-05,6.6684205155547e-05,8.19175735279222e-06,0.11377440767767,3.75883458190921e-06,0.0522060358598501,9.01297542109052e-06,0.125180214181813,1.02073912745727,14176.9323257954
18.875069,51.438866,0.000143,"2022-10-13 10:35:26",415.178619,0.504723,0,51.431839,51.432007,51.44595,51.44577,18.871094,18.903931,18.879089,18.845947,-0.701380999999969,0.84,0.000164712117137105,0.000148792957045074,0.000103182445992839,0.000102483856369552,0.00012993230004197,2.81682320729337e-05,0.196980643866669,9.24025925483418e-06,0.064617197586253,2.96450955338517e-05,0.207308360376586,0.979972095321,6852.95171553147
18.881023,51.45438,0.00028,"2022-10-13 10:35:26",415.774963,0.654889,0,51.446518,51.447178,51.462452,51.4617,18.878265,18.910828,18.883545,18.850555,-0.105036999999982,0.84,0.00031726169500672,0.000335516996752234,0.000214035327942933,0.000258191697767978,0.000231006333959563,4.8198805502635e-05,0.172138591080839,3.4643753492382e-05,0.123727691044222,5.93575143340906e-05,0.211991122621752,1.06511952655292,3803.99830911757
18.886791,51.470428,0.000441,"2022-10-13 10:35:27",417.499298,0.691871,0,51.462849,51.463406,51.477757,51.4772,18.882904,18.916046,18.890442,18.857056,1.61929800000001,0.84,0.00055782065235847,0.000566065271039899,0.00038265234536626,0.000381710231762177,0.000406669657319905,9.09952942190734e-05,0.206338535644157,2.42752181095531e-05,0.0550458460534084,9.41776501314516e-05,0.213554762202838,1.08824881783094,2467.68439417446
18.891996,51.486057,0.000723,"2022-10-13 10:35:27",418.139557,0.587145,0,51.478577,51.47868,51.493275,51.493225,18.888916,18.921539,18.895294,18.862488,2.25955700000003,0.84,0.000944183293961087,0.000980763238922908,0.000626111934711053,0.000632727216111575,0.000729235492221623,0.000170200347040391,0.235408502130555,4.40915883394559e-06,0.00609842162371451,0.000170257448630868,0.235487480817244,1.02486061491922,1417.51122395466
18.901392,51.423958,0.000183,"2022-10-13 10:35:26",415.532349,0.541312,0,51.416592,51.416748,51.431366,51.431202,18.898193,18.930786,18.904785,18.872009,-0.347650999999985,0.84,0.000212039027042649,0.000217457547129226,0.000166581086084187,0.000157291391098794,0.00020310041149202,2.67851343117562e-05,0.146366854162602,1.42131372706473e-05,0.0776674167794937,3.03225442727533e-05,0.165696963239089,0.999309102462024,5460.70547793456
18.921919,51.393501,0.000127,"2022-10-13 10:35:25",415.602051,0.610783,0,51.386158,51.386356,51.400837,51.400635,18.918304,18.951233,18.925201,18.892609,-0.277948999999978,0.84,0.000110326680845386,0.000128854484494993,0.000111164129541055,9.85411643265293e-05,0.000100565891583751,1.26810554022676e-05,0.0998508299391153,1.86917373157501e-05,0.147179033982284,2.25873905087857e-05,0.177853468573116,1.03858359008757,8177.82354399663
18.927847,51.408905,0.000242,"2022-10-13 10:35:26",416.64386,0.547761,0,51.401669,51.401855,51.416157,51.416004,18.924225,18.957123,18.93158,18.898956,0.763860000000022,0.84,0.000282428135933693,0.000268285012117006,0.000227668556377714,0.00020638032704633,0.000208292710680653,3.05912335271783e-05,0.126410055897431,2.38346528531271e-05,0.09849030104598,3.8780333228886e-05,0.160249310863165,1.00281708931635,4143.87226990227
