"lon","lat","ff.xco2","time","obs","uncert","qf","lat1","lat2","lat3","lat4","lon1","lon2","lon3","lon4","obs_enhance","uncert_bg","ver_0.8","ver_0.9","ver_1.1","ver_1.2","wind_ff.xco2","uncert_ver","uncert_ver_percent","uncert_wind","uncert_wind_percent","uncert_trans","uncert_trans_percent","uncert_total","uncert_total_percent"
17.715363,51.25259,0.050751,"2021-10-09 12:06:45",412.942413,0.770832,0,51.244019,51.246937,51.261127,51.258209,17.704803,17.737335,17.7258,17.693207,-0.697586999999999,0.71,0.0692195700542489,0.0433897353070544,0.035796570893432,0.0406664163540321,0.0608596329188794,0.013055569508616,0.257247532238103,0.00714788288546519,0.140842207748915,0.0148842240287705,0.293279423632451,1.04809518286697,20.6517148995481
17.727634,51.237728,0.033611,"2021-10-09 12:06:45",413.293427,0.775085,0,51.229279,51.232197,51.246136,51.243214,17.71698,17.74942,17.738098,17.705597,-0.346572999999978,0.71,0.0486728054128033,0.0395277320994892,0.0277993462770835,0.0231842334885084,0.0400475942034933,0.00999830907640023,0.297471336062605,0.00455135940903613,0.135412793699567,0.0109854930184061,0.326842195067272,1.05117907051171,31.2748525932495
17.780327,51.258228,0.061588,"2021-10-09 12:06:46",414.2677,0.612029,0,51.249744,51.252533,51.266724,51.263935,17.769897,17.802399,17.790802,17.758331,0.627700000000004,0.71,0.082732082245162,0.0697583583730878,0.0497842448202344,0.0484853107367923,0.0723765868570523,0.0143261124014039,0.232612073803401,0.00762868292604174,0.123866385108166,0.0162306592510514,0.263536066296216,0.937519563070939,15.2224388366393
17.784365,51.210991,0.021467,"2021-10-09 12:06:46",413.358276,0.574006,0,51.202759,51.205551,51.219227,51.216419,17.77359,17.806091,17.795013,17.76239,-0.281723999999997,0.71,0.027086452662899,0.0236234048892635,0.0180535158339504,0.0194936704487458,0.0215730816471122,0.00355783388657169,0.165735029886416,7.50110520324761e-05,0.00349424940757796,0.00355862454079731,0.165771861033088,0.9130145408725,42.5310728500722
17.792633,51.243374,0.053088,"2021-10-09 12:06:46",414.432892,0.574546,0,51.235004,51.237797,51.251728,51.248943,17.782074,17.814545,17.803192,17.770691,0.792891999999995,0.71,0.0679463443468539,0.05029323393605,0.0346260657397325,0.0379915117357878,0.0492992908341555,0.0132751875959429,0.250060043624603,0.00267902194311228,0.0504637948898485,0.0135428122736437,0.25510119563072,0.91344759777465,17.2062913987087
17.79607,51.196369,0.016013,"2021-10-09 12:06:45",412.702942,0.67124,0,51.187801,51.190594,51.204945,51.202148,17.785736,17.818176,17.806458,17.773926,-0.937057999999979,0.71,0.0185321088625291,0.0164818495527328,0.0127608730243398,0.0096326374864043,0.0189338949677226,0.00350075443284837,0.218619523690025,0.00206538463881031,0.128981742260058,0.00406461502547795,0.253832200429523,0.977077099667833,61.0177418140157
17.804792,51.228596,0.039894,"2021-10-09 12:06:46",413.440735,0.577175,0,51.219784,51.222565,51.237408,51.234619,17.794739,17.827148,17.81485,17.782349,-0.199264999999968,0.71,0.0520746508037356,0.0465647275084696,0.0294416190751819,0.0332211410721527,0.0331171248260334,0.00930121311935908,0.233148170636163,0.00479197439076655,0.120117671598901,0.0104630580641369,0.262271471001576,0.915063088649659,22.9373612234837
17.807995,51.181591,0.011257,"2021-10-09 12:06:45",413.901459,0.63371,0,51.173138,51.175934,51.190029,51.187241,17.797577,17.830017,17.818481,17.786041,0.261459000000002,0.71,0.0198487710489237,0.0136456988639661,0.00602433614979582,0.00896028514982645,0.0081697641828379,0.00523922885500963,0.46541963711554,0.00218300538143731,0.193924258811168,0.0056758287051804,0.504204379957395,0.951693532147556,84.5423764899667
17.813026,51.261055,0.055367,"2021-10-09 12:06:46",413.692078,0.704145,0,51.252537,51.255383,51.269573,51.266724,17.80246,17.835052,17.823456,17.790863,0.0520779999999945,0.71,0.0788875505437174,0.0752611292100667,0.0523497161980601,0.0575694092878271,0.0688925767238756,0.0122474344438679,0.221204588362524,0.00956402702091136,0.172738761733729,0.0155393134762628,0.280660203302741,1.00008082237803,18.0627598095983
17.825306,51.246185,0.043281,"2021-10-09 12:06:46",413.586121,0.590881,0,51.237804,51.240643,51.254578,51.251736,17.814606,17.847198,17.835846,17.803253,-0.0538789999999949,0.71,0.0754793700334629,0.0468595365524688,0.0446674956166507,0.0494302765801787,0.0446941984421512,0.0133611311324674,0.30870661797249,0.00099928220160738,0.0230882419908824,0.0133984473002448,0.309568801558301,0.92380727132398,21.3444068141674
17.828651,51.199181,0.019444,"2021-10-09 12:06:46",412.846924,0.665248,0,51.190598,51.193386,51.207729,51.204952,17.818237,17.850677,17.838867,17.806519,-0.793075999999985,0.71,0.0154732756016074,0.0138683076127163,0.0120003454691438,0.0158698662348678,0.0160628882571826,0.00275953422986765,0.141922147185129,0.00239080704129565,0.122958601177517,0.00365116248262387,0.187778362611802,0.972968772618872,50.0395377812627
17.837383,51.231396,0.035362,"2021-10-09 12:06:46",413.288452,0.701285,0,51.222576,51.225403,51.24025,51.237415,17.827209,17.859833,17.847504,17.814941,-0.35154799999998,0.71,0.0492107175245848,0.0429538744449152,0.036260938618798,0.0384007629042814,0.047645722057638,0.0057152022967871,0.161619882834317,0.0086859031651666,0.245628164842673,0.0103975213915554,0.294030919958017,0.99800238460441,28.2224530457669
17.840685,51.18441,0.009804,"2021-10-09 12:06:46",413.10199,0.660094,0,51.175938,51.178722,51.192822,51.190033,17.830078,17.862457,17.850952,17.818542,-0.538009999999986,0.71,0.0155825627504046,0.00923204294553261,0.00843243930650988,0.00800488185748446,0.00985278483149049,0.00308252848824533,0.3144153904779,3.44960851659678e-05,0.0035185725383484,0.00308272150229887,0.314435077753863,0.969450149315508,98.8831241651885
17.84565,51.263866,0.078848,"2021-10-09 12:06:47",412.779663,0.709109,0,51.255383,51.258148,51.272339,51.269573,17.835144,17.867798,17.856201,17.823547,-0.860336999999959,0.71,0.0970558447809881,0.0811736876625991,0.0675651287870283,0.0589991028916756,0.0726587943019973,0.0144546862051202,0.183323435028411,0.00437642931921613,0.0555046332084026,0.0151026847571743,0.191541760820494,1.00357544059621,12.7279758598342
17.849483,51.216587,0.024252,"2021-10-09 12:06:46",414.445435,0.642733,0,51.208347,51.211193,51.224857,51.222019,17.838654,17.871338,17.860199,17.827576,0.805434999999989,0.71,0.0349630655896099,0.0391945251620986,0.018911373254836,0.0245701232837494,0.0237002515985818,0.00838899767826518,0.345909519968051,0.000390145036151645,0.0160871283255668,0.00839806496731076,0.346283397959375,0.957745392463047,39.4913983367577
17.857954,51.249004,0.048732,"2021-10-09 12:06:47",413.801849,0.719644,0,51.240643,51.243412,51.257343,51.254578,17.84726,17.879944,17.868561,17.835907,0.161849000000018,0.71,0.0787215440363322,0.0514262326124707,0.0374175561409188,0.0441962864717034,0.0647856147355647,0.0157998958101039,0.324220138925222,0.0113516198420741,0.232939748872898,0.0194549731598147,0.399223778211743,1.0111211513546,20.7486077188418
17.861229,51.201965,0.016367,"2021-10-09 12:06:46",413.582275,0.651018,0,51.19339,51.196209,51.210575,51.207733,17.850739,17.883331,17.871643,17.838928,-0.0577250000000049,0.71,0.0200052126411764,0.0145502205614534,0.0156836096658513,0.0127423884936026,0.0243823744969411,0.00268819200177573,0.16424463871056,0.00566772566053677,0.346289830789807,0.0062729172162175,0.383266158502933,0.963308769717374,58.8567709242607
17.870136,51.234234,0.028848,"2021-10-09 12:06:47",413.539124,0.663687,0,51.225414,51.22818,51.243023,51.240253,17.859894,17.892548,17.880249,17.847595,-0.100875999999971,0.71,0.0652494497813388,0.050678357912467,0.0348294934880564,0.0252350935467776,0.0490989006680454,0.0167031423832744,0.579005212953216,0.0143195491875101,0.496379270227055,0.0220010103042896,0.762652880764338,0.972144268317933,33.6988445756355
17.873133,51.187176,0.005929,"2021-10-09 12:06:46",413.460846,0.662371,0,51.178726,51.181568,51.195648,51.192829,17.862518,17.895325,17.883636,17.851013,-0.179153999999983,0.71,0.0149761896575113,0.0132932560479839,0.0152941937306107,0.00635437911413628,0.0150832183848276,0.00465463622693582,0.78506261206541,0.00647300989637416,1.09175407258798,0.00797279722077899,1.34471196167633,0.971029817841102,163.776322793237
17.878321,51.26659,0.072487,"2021-10-09 12:06:47",414.423492,0.746978,0,51.25816,51.260914,51.275105,51.272339,17.867859,17.900391,17.888672,17.856262,0.783492000000024,0.71,0.098575439760935,0.0776375909972494,0.0517392929687999,0.0515846754272238,0.0956011238113556,0.0197029947511594,0.271814183938629,0.016344153688195,0.225477032960324,0.0255995969098647,0.353161213870965,1.03088868062752,14.2217043142566
17.890676,51.25174,0.063649,"2021-10-09 12:06:47",412.903015,0.680827,0,51.24342,51.246159,51.260105,51.257351,17.880005,17.912537,17.901154,17.868622,-0.736985000000004,0.71,0.0773568651103106,0.0580760532453444,0.0454111309686106,0.0399551225410062,0.063632017033258,0.0148705907655593,0.233634318929745,1.20087709479273e-05,0.00018867179292569,0.0148705956144103,0.233634395110847,0.983791918315518,15.4565180649424
17.897024,51.157352,0.006502,"2021-10-09 12:06:46",413.635895,0.769192,0,51.148785,51.151623,51.165936,51.163082,17.886383,17.91925,17.907593,17.874664,-0.00410499999998137,0.71,0.0100052212976413,0.00253771415952032,0.00480900067987487,0.00522219478719951,0.00427904900054598,0.00274472122446129,0.422134916096784,0.00157186372595935,0.24175080374644,0.00316294960013515,0.486457951420355,1.04678858281612,160.994860476179
17.902712,51.236946,0.036786,"2021-10-09 12:06:47",412.949066,0.629249,0,51.228184,51.2309,51.24577,51.243027,17.892609,17.925079,17.912842,17.88031,-0.69093399999997,0.71,0.0700019358067057,0.0436672955765218,0.0347950935688439,0.0366140960240414,0.0546626207703119,0.0147210718084879,0.400181368142444,0.0126406797713878,0.343627460756479,0.0194035239138006,0.52747033963466,0.948910322813106,25.7954200732101
17.914944,51.222172,0.022536,"2021-10-09 12:06:47",412.978424,0.692698,0,51.213985,51.216671,51.23035,51.227634,17.904144,17.936554,17.925446,17.892975,-0.661575999999968,0.71,0.0399614297851401,0.0321640530763012,0.020328722977889,0.0220732410705474,0.0378378096945614,0.00840417649556878,0.372922279711075,0.0108200133994504,0.48012129035545,0.013700469792418,0.607937069241124,0.992027329299215,44.0196720491309
17.923323,51.254608,0.054018,"2021-10-09 12:06:47",413.636871,0.594111,0,51.24617,51.249065,51.263012,51.260113,17.912628,17.94516,17.933807,17.901215,-0.00312900000000127,0.71,0.0829673067638058,0.0688399909224203,0.0534130478535102,0.0544151726207039,0.0769838458771876,0.01302614167066,0.241144464264875,0.0162393053554445,0.300627667730099,0.0208181508605225,0.385392847949248,0.92601364769978,17.1426866544444
17.935358,51.239799,0.044384,"2021-10-09 12:06:47",413.639465,0.571599,0,51.230907,51.233795,51.248676,51.245777,17.92514,17.957611,17.945465,17.912903,-0.000535000000013497,0.71,0.0670164561849393,0.0604853452333162,0.0387396353447895,0.0417478742191231,0.0516325943903124,0.0124980855816391,0.281589887834334,0.00512553024746066,0.115481485387993,0.0135082642676107,0.304349861833334,0.911596341592332,20.5388505225381
17.94351,51.272324,0.088417,"2021-10-09 12:06:48",413.973938,0.65681,0,51.263824,51.266537,51.280735,51.278027,17.933075,17.965393,17.953827,17.921478,0.333937999999989,0.71,0.12957244179071,0.111646229963552,0.0923727265253913,0.0863829131121152,0.0979940317300794,0.0185327238245139,0.209605888285215,0.00677198407997788,0.0765914256305674,0.0197312346480188,0.223161096259982,0.967413405799576,10.9414864313376
17.947414,51.224976,0.037228,"2021-10-09 12:06:47",413.035217,0.558236,0,51.216675,51.219559,51.233246,51.230358,17.936615,17.969055,17.957977,17.925507,-0.604782999999998,0.71,0.0571030307447118,0.0396189866567417,0.0269196822225321,0.0242542755255277,0.0358819515576582,0.0129914023986768,0.348968582751605,0.000951799981385475,0.0255667771941946,0.0130262219959937,0.349903889437888,0.903270233183563,24.2631952611895
17.950653,51.177792,0.009741,"2021-10-09 12:06:47",415.395447,0.67339,0,51.16927,51.171917,51.186268,51.18359,17.940186,17.972443,17.960938,17.928497,1.755447,0.71,0.00849499918850026,0.0072678788771787,0.0101154659681152,0.00507197572656518,0.00680918053084033,0.00204725696609887,0.210169075669734,0.00207310942785755,0.212823060040812,0.00291359636619629,0.299106494835878,0.978551266487242,100.456961963581
17.959116,51.210331,0.021407,"2021-10-09 12:06:47",413.689972,0.614306,0,51.201725,51.204609,51.218948,51.216068,17.948883,17.981323,17.969391,17.936981,0.0499720000000252,0.71,0.0252643628650586,0.0158887985422159,0.0189461353666853,0.0183420581556828,0.0169855687243591,0.00355140624895656,0.165899296910196,0.00312642403755597,0.146046808873545,0.00473149168949238,0.221025444457065,0.938879251368145,43.8585159699231
17.962223,51.162903,0.005172,"2021-10-09 12:06:47",414.175568,0.641949,0,51.1544,51.157085,51.171371,51.16872,17.951782,17.984283,17.972473,17.940186,0.535568000000012,0.71,0.00976436655473123,0.00610309649534063,0.00484881018806642,0.00626854039634015,0.00309693890379748,0.00195791032497165,0.37855961426366,0.00146728977250119,0.28369871858105,0.00244670229433767,0.473066955595063,0.957185721243854,185.070711764086
17.967859,51.242653,0.056256,"2021-10-09 12:06:48",413.59314,0.615538,0,51.233799,51.236557,51.251404,51.248676,17.957672,17.990112,17.977844,17.945496,-0.046859999999981,0.71,0.0682265382848065,0.0546890375556097,0.0469053701306303,0.0374346096440217,0.0615706799861525,0.011448631455813,0.203509518199179,0.00375804625804486,0.0668025856449954,0.0120496503637507,0.214193159196364,0.93975114978269,16.7049052506878
17.976137,51.275066,0.100415,"2021-10-09 12:06:48",412.781525,0.726395,0,51.266541,51.269348,51.283554,51.280743,17.965454,17.998077,17.986511,17.953918,-0.858474999999999,0.71,0.125189019472791,0.0980795424185098,0.101972834004123,0.083087062530309,0.119998543987624,0.0151079201011915,0.150454813535742,0.013847656753314,0.137904264834078,0.0204940685892672,0.204093697049915,1.01595753005347,10.117587313185
17.979811,51.227818,0.025261,"2021-10-09 12:06:48",411.71701,0.649379,0,51.21957,51.222347,51.236008,51.233246,17.969147,18.001648,17.990479,17.958038,-1.92298999999997,0.71,0.0523961466612849,0.0496298837032985,0.0313174267231443,0.0374455885479654,0.0441442087075718,0.0116450515441686,0.460989333128878,0.0133524449276849,0.528579427880325,0.0177170824633516,0.701361088767333,0.962344522846165,38.0960580676206
17.982857,51.180489,0.012423,"2021-10-09 12:06:47",412.79361,0.735623,0,51.171925,51.174755,51.189117,51.186275,17.972504,18.004883,17.993347,17.960999,-0.846389999999985,0.71,0.00747700070247156,0.0126748888986476,0.00749738434936517,0.00901246599560338,0.0106111773574332,0.0025720737444143,0.207041273799751,0.00128115207686631,0.103127431125035,0.00287348464251408,0.231303601586902,1.02237442018225,82.2969025341906
17.988268,51.260166,0.086664,"2021-10-09 12:06:48",413.210999,0.673149,0,51.251801,51.254597,51.268543,51.265736,17.9776,18.010254,17.99884,17.966248,-0.429000999999971,0.71,0.111515218826161,0.095540884828552,0.0784005989328858,0.0658661439947244,0.0874261456795759,0.0172689090681251,0.199262774256036,0.000538918378280149,0.00621848031801151,0.017277316152158,0.199359782056656,0.978533638591143,11.2911201720569
17.991802,51.213219,0.022258,"2021-10-09 12:06:47",413.653412,0.619983,0,51.204617,51.207378,51.221737,51.218964,17.981415,18.013702,18.002014,17.969513,0.0134120000000166,0.71,0.0205885238167736,0.0262432894810349,0.0204203348327126,0.0189786603270146,0.0195155857209602,0.00279425437820048,0.125539328699815,0.00193917973353186,0.0871228202683017,0.00340121677771842,0.1528087329373,0.942597734224186,42.3487166063521
17.994614,51.165615,0.006382,"2021-10-09 12:06:47",413.106384,0.734072,0,51.157093,51.159901,51.174213,51.171375,17.984344,18.016724,18.004944,17.972534,-0.533615999999995,0.71,0.00908222192316767,0.00870824838723968,0.00492611064886047,0.00629402845571618,0.00957141764306051,0.00176098474733518,0.275929919670195,0.0022552588434441,0.353378070110326,0.0028613388005058,0.448345158336854,1.02125897227086,160.021775661369
18.000435,51.245373,0.065832,"2021-10-09 12:06:48",413.225311,0.668642,0,51.236561,51.239349,51.254211,51.251415,17.990204,18.022888,18.010559,17.977905,-0.41468900000001,0.71,0.0711539530921864,0.0682299963411806,0.0435250212601397,0.0459277308216455,0.0618331393407456,0.0131332104696314,0.199495845024174,0.0028276214891789,0.0429520824094497,0.0134341602091721,0.204067326059851,0.97537818348809,14.816171215945
18.008759,51.277859,0.114106,"2021-10-09 12:06:48",413.007996,0.722431,0,51.269352,51.272144,51.286366,51.283558,17.998138,18.030853,18.019318,17.986572,-0.632003999999995,0.71,0.166022960110598,0.137431938626943,0.103005718555174,0.100310031180563,0.142555381540326,0.0275955529083773,0.241841383523892,0.0201167506077279,0.176298797676966,0.0341496441464998,0.299280004088302,1.01349531225178,8.88205100741223
18.01248,51.230549,0.041996,"2021-10-09 12:06:48",411.983551,0.673858,0,51.222351,51.225124,51.2388,51.236012,18.001709,18.034363,18.023224,17.99054,-1.65644900000001,0.71,0.0567268029564634,0.0439905700810022,0.0286530839168819,0.0331263226342582,0.0483427407515755,0.010858838959058,0.258568410302361,0.00448782342387204,0.106863116103249,0.0117496784050718,0.279780893539188,0.978939558454261,23.3103047541256
18.015459,51.183369,0.014752,"2021-10-09 12:06:47",414.263458,0.603623,0,51.174759,51.177582,51.191921,51.189117,18.004944,18.037415,18.025818,17.993378,0.623458000000028,0.71,0.0151651392052261,0.0120976027366803,0.0131522447199951,0.0128045114783973,0.0131775222744031,0.00131025632760721,0.0888188942250007,0.00111332387659674,0.0754693517215795,0.0017193782882877,0.116552215854643,0.931913988730021,63.1720437045839
18.020897,51.262959,0.078944,"2021-10-09 12:06:48",413.190674,0.593823,0,51.254604,51.25737,51.271336,51.268543,18.010315,18.042847,18.031586,17.998901,-0.449325999999985,0.71,0.130946552685364,0.0912803752795917,0.0791547059621717,0.0787514204254045,0.0838549250856822,0.0225175877690145,0.285234948431983,0.00347254842998501,0.0439874902460606,0.0227837738650527,0.288606782846736,0.92587518364007,11.7282527315574
18.027075,51.168476,0.006904,"2021-10-09 12:06:47",413.069,0.606538,0,51.159908,51.162716,51.177036,51.174221,18.016754,18.049072,18.037445,18.005005,-0.57099999999997,0.71,0.0108996674493181,0.00615031171720323,0.00477194044277508,0.00313692271151191,0.0061578832997157,0.00290937520181502,0.421404287632535,0.00052758417832756,0.0764171753081634,0.00295682416287438,0.42827696449513,0.933807843323845,135.256060736362
18.033037,51.248165,0.067783,"2021-10-09 12:06:48",412.397461,0.631421,0,51.239353,51.242107,51.256977,51.254211,18.022949,18.055359,18.043152,18.01062,-1.24253899999997,0.71,0.0642883763087282,0.0705362725077229,0.0525998327903221,0.0565266256039311,0.0730905402742215,0.00757078676133229,0.111691526803657,0.00375299771932274,0.0553678314521744,0.00844995882042072,0.124661918481341,0.950191497038921,14.0181387226727
18.047812,51.18605,0.011422,"2021-10-09 12:06:48",413.498749,0.690957,0,51.177586,51.180286,51.194626,51.191925,18.037476,18.069946,18.058228,18.025879,-0.141251000000011,0.71,0.0148262980438906,0.0121955185719485,0.00837768975781245,0.0127888247754971,0.0123663693617237,0.00234911045926467,0.205665422803771,0.00066776997961964,0.0584634897233094,0.0024421786780471,0.213813577135975,0.990720717501,86.7379370951672
18.053696,51.265762,0.099597,"2021-10-09 12:06:49",413.140381,0.543432,0,51.257374,51.260166,51.274128,51.271343,18.042908,18.075592,18.064301,18.031647,-0.499618999999996,0.71,0.128072667139206,0.105538135913382,0.077199837471821,0.0935812648834216,0.111462794661206,0.018552447933099,0.186275168259074,0.00839038386910589,0.0842433393486339,0.0203615290629486,0.20443918052701,0.894333791427888,8.97952540164752
18.05669,51.218685,0.034904,"2021-10-09 12:06:48",414.389221,0.644711,0,51.210117,51.212872,51.227253,51.224518,18.046265,18.078735,18.067139,18.034729,0.749221000000034,0.71,0.0421507878302814,0.0349463054892624,0.0235971406315314,0.0242825468083085,0.0342537406269575,0.00791070022656323,0.226641652147697,0.000459802812208465,0.0131733558391148,0.00792405178558686,0.227024174466733,0.959069895324476,27.4773634919916
18.0595,51.171181,0.006573,"2021-10-09 12:06:48",413.65451,0.58787,0,51.16272,51.165417,51.179745,51.177044,18.049164,18.081635,18.070007,18.037506,0.0145100000000298,0.71,0.00909328219575908,0.00795917427764339,0.00389006217416767,0.00465880948312809,0.0044814531980189,0.0021817525444133,0.331926448260049,0.00147894692684987,0.225003335896831,0.00263577847655918,0.401000833190199,0.92179069437057,140.238961565582
18.065676,51.250942,0.075631,"2021-10-09 12:06:49",413.052094,0.655982,0,51.242115,51.244904,51.259777,51.256989,18.05545,18.088165,18.075867,18.043213,-0.587905999999975,0.71,0.0978679796749611,0.085746079798881,0.0689497448826282,0.052304908111078,0.0792005800558553,0.0172078782963292,0.227524140846071,0.00252407426348353,0.0333735407899345,0.0173920104171098,0.229958752589677,0.966806529948132,12.7832043731821
18.068474,51.203861,0.024399,"2021-10-09 12:06:48",411.666107,0.593185,0,51.195415,51.198177,51.212307,51.20956,18.057922,18.090454,18.07901,18.0466,-1.97389299999998,0.71,0.0282241063646193,0.0200607386473769,0.0215339008022145,0.0178887039645323,0.0299881770183717,0.00401522144629744,0.164565000463029,0.00395214497094264,0.161979793062939,0.00563395537204139,0.230909273824394,0.925202780842197,37.9197008419278
18.074261,51.283436,0.144856,"2021-10-09 12:06:49",413.683899,0.590354,0,51.274944,51.277756,51.291988,51.289173,18.063599,18.096283,18.084717,18.052155,0.0438990000000103,0.71,0.206319063144688,0.157055779743574,0.138016375789665,0.120699521444091,0.17889757474746,0.0323757954726689,0.223503309995229,0.0240710283461977,0.166172118146281,0.0403436059138439,0.278508352528331,0.924253997478037,6.38050199838486
18.077732,51.236118,0.050806,"2021-10-09 12:06:49",412.587463,0.591571,0,51.227875,51.230663,51.244366,51.241562,18.066833,18.099548,18.088562,18.055786,-1.05253699999997,0.71,0.0710650805373411,0.0509621347654661,0.035323475348398,0.0390401224232957,0.0516637463035548,0.0139576204840685,0.274723861041383,0.000606518227781298,0.0119379252013797,0.0139707921728841,0.274983115633667,0.92425723209231,18.1918913532321
18.080479,51.188854,0.015632,"2021-10-09 12:06:48",412.833466,0.707647,0,51.180294,51.183048,51.197399,51.19463,18.070007,18.102478,18.090851,18.058289,-0.806533999999999,0.71,0.0189115828581907,0.0130977832476259,0.0138881020536966,0.0122030657410693,0.0110469541955206,0.00264840505109412,0.169422022204076,0.00324211698039831,0.207402570393956,0.00418633154793644,0.267805242319373,1.00243792924092,64.1272984417172
18.089359,51.221462,0.041239,"2021-10-09 12:06:48",413.490967,0.642103,0,51.212875,51.215656,51.230045,51.227264,18.078796,18.111511,18.099854,18.067169,-0.149032999999974,0.71,0.0447766827346249,0.0488430613823032,0.0252087717858807,0.0314889589494443,0.0388282517677595,0.00974052336916146,0.236196885694645,0.00170465642275074,0.0413360271284642,0.00988856152454976,0.239786646731244,0.957336955443602,23.2143591125779
18.092201,51.173977,0.010243,"2021-10-09 12:06:48",411.573303,0.725492,0,51.165421,51.168182,51.182507,51.179749,18.081696,18.114197,18.102539,18.070038,-2.06669699999998,0.71,0.00731589422375631,0.00340257076919962,0.00443945705326203,0.013248243851278,0.00648683312755213,0.00407713086277756,0.398040697332574,0.00265601106677615,0.259300113909612,0.00486594192927234,0.475050466589119,1.01511689940364,99.1034754860529
