latitude,longitude,no2,lat1,lat2,lat3,lat4,lon1,lon2,lon3,lon4
50.96762,19.892183,3.052674e-05,50.93339,50.95496,51.001793,50.98021,19.873915,19.940382,19.910355,19.843832
50.989086,19.958496,1.2539112e-05,50.95496,50.97631,51.023163,51.001793,19.940382,20.006489,19.976515,19.910355
51.01034,20.024452,3.6514553e-05,50.97631,50.99745,51.04432,51.023163,20.006489,20.072243,20.042324,19.976515
51.031387,20.09006,3.5626475e-05,50.99745,51.018387,51.065266,51.04432,20.072243,20.13765,20.107786,20.042324
51.052223,20.155323,3.4319288e-05,51.018387,51.039116,51.08601,51.065266,20.13765,20.202717,20.172907,20.107786
51.07286,20.22025,2.9319906e-05,51.039116,51.059643,51.106556,51.08601,20.202717,20.267448,20.237694,20.172907
51.093296,20.284843,3.3169403e-05,51.059643,51.07997,51.1269,51.106556,20.267448,20.331854,20.302153,20.237694
51.113537,20.349113,3.4196928e-05,51.07997,51.10011,51.147053,51.1269,20.331854,20.395935,20.36629,20.302153
51.133583,20.413065,3.3412394e-05,51.10011,51.120056,51.16701,51.147053,20.395935,20.459702,20.430109,20.36629
51.153442,20.476702,3.0450687e-05,51.120056,51.139812,51.186783,51.16701,20.459702,20.523157,20.493618,20.430109
50.810825,19.247566,5.1796225e-05,50.775623,50.799324,50.845978,50.822258,19.227802,19.297878,19.26724,19.197105
50.83441,19.317457,8.149446e-05,50.799324,50.822773,50.869446,50.845978,19.297878,19.36753,19.336948,19.26724
50.857742,19.386929,0.000101390695,50.822773,50.845974,50.892662,50.869446,19.36753,19.436766,19.40624,19.336948
50.88083,19.455986,0.00011486853,50.845974,50.86893,50.915638,50.892662,19.436766,19.505592,19.47512,19.40624
50.903675,19.524637,0.000141605,50.86893,50.891647,50.938374,50.915638,19.505592,19.574015,19.5436,19.47512
50.926285,19.59289,0.00010666653,50.891647,50.91413,50.960873,50.938374,19.574015,19.642044,19.611685,19.5436
50.948658,19.660751,6.784889e-05,50.91413,50.936382,50.98314,50.960873,19.642044,19.709684,19.67938,19.611685
50.970806,19.72823,3.4827463e-05,50.936382,50.95841,51.00518,50.98314,19.709684,19.776945,19.746698,19.67938
50.992725,19.795332,3.7492737e-05,50.95841,50.98021,51.027,51.00518,19.776945,19.843834,19.81364,19.746698
51.014427,19.862062,1.6559525e-05,50.98021,51.001793,51.0486,51.027,19.843834,19.910355,19.880217,19.81364
51.03591,19.92843,4.758438e-05,51.001793,51.023163,51.069984,51.0486,19.910355,19.976517,19.946434,19.880217
51.057182,19.994442,3.908911e-05,51.023163,51.04432,51.091156,51.069984,19.976517,20.042324,20.012297,19.946434
51.07824,20.060104,3.8066668e-05,51.04432,51.065266,51.11212,51.091156,20.042324,20.107786,20.077814,20.012297
51.099094,20.125422,4.4829376e-05,51.065266,51.08601,51.13288,51.11212,20.107786,20.172907,20.14299,20.077814
51.119747,20.190403,4.8390415e-05,51.08601,51.106556,51.15344,51.13288,20.172907,20.237694,20.20783,20.14299
51.140198,20.25505,2.8264754e-05,51.106556,51.1269,51.1738,51.15344,20.237694,20.302153,20.272345,20.20783
51.160454,20.319376,2.7511804e-05,51.1269,51.147053,51.193966,51.1738,20.302153,20.36629,20.336535,20.272345
51.180515,20.38338,3.9483213e-05,51.147053,51.16701,51.213943,51.193966,20.36629,20.430109,20.40041,20.336535
51.20039,20.447071,3.4855097e-05,51.16701,51.186783,51.23373,51.213943,20.430109,20.493618,20.463974,20.40041
50.809525,19.07571,5.1026233e-05,50.77404,50.79828,50.84495,50.820694,19.05553,19.12654,19.09579,19.024725
50.83364,19.146524,6.180506e-05,50.79828,50.822258,50.868946,50.84495,19.12654,19.197107,19.166414,19.09579
50.8575,19.216904,4.4204175e-05,50.822258,50.845978,50.89268,50.868946,19.197107,19.26724,19.236605,19.166414
50.8811,19.286852,5.8678103e-05,50.845978,50.869442,50.916164,50.89268,19.26724,19.33695,19.30637,19.236605
50.90445,19.356379,6.0716753e-05,50.869442,50.892662,50.9394,50.916164,19.33695,19.40624,19.375717,19.30637
50.92755,19.425491,8.755363e-05,50.892662,50.915634,50.96239,50.9394,19.40624,19.475122,19.444654,19.375717
50.950417,19.4942,0.00014522694,50.915634,50.93837,50.98514,50.96239,19.475122,19.543602,19.51319,19.444654
50.97304,19.562508,0.00016179605,50.93837,50.96087,51.00766,50.98514,19.543602,19.611685,19.58133,19.51319
50.995434,19.630424,9.268579e-05,50.96087,50.98314,51.029945,51.00766,19.611685,19.679382,19.649082,19.58133
51.017597,19.697958,3.658808e-05,50.98314,51.00518,51.052002,51.029945,19.679382,19.746698,19.716454,19.649082
51.03953,19.765116,4.305938e-05,51.00518,51.027,51.073837,51.052002,19.746698,19.813643,19.783451,19.716454
51.06125,19.831902,3.7888305e-05,51.027,51.0486,51.09545,51.073837,19.813643,19.880219,19.850084,19.783451
51.08275,19.898325,3.2297226e-05,51.0486,51.069984,51.11685,51.09545,19.880219,19.946436,19.916355,19.850084
51.104034,19.964392,3.0350708e-05,51.069984,51.091156,51.13804,51.11685,19.946436,20.012299,19.982273,19.916355
51.12511,20.030107,4.1819712e-05,51.091156,51.112118,51.15902,51.13804,20.012299,20.077814,20.047844,19.982273
51.14598,20.09548,2.4246e-05,51.112118,51.13288,51.179794,51.15902,20.077814,20.14299,20.113075,20.047844
51.166645,20.160517,3.3317778e-05,51.13288,51.15344,51.20037,51.179794,20.14299,20.207832,20.17797,20.113075
